uniprot_id,Tissue,Organ_id,RNAExpression (tpm)
A6NGH7,Duodenum,12.0,0.0
A6NGH7,Esophagus,14.0,0.0
A6NGH7,Epididymis,16.0,0.0
A6NGH7,Fallopian tube,17.0,15.2
A6NGH7,Gallbladder,18.0,0.1
A6NGH7,Kidney,20.0,0.0
A6NGH7,Liver,21.0,0.0
A6NGH7,Lung,22.0,1.6
A6NGH7,Lymph node,23.0,0.0
A6NGH7,Ovary,29.0,0.7
A6NGH7,Pancreas,30.0,0.7
A6NGK3,Adipose tissue,0.0,0.1
A6NGK3,Adrenal gland,1.0,0.0
A6NGK3,Amygdala,2.0,0.8
A6NGK3,Appendix,3.0,0.2
A6NGK3,Basal ganglia,5.0,0.8
A6NGK3,Bone marrow,6.0,0.0
A6NGK3,Breast,7.0,0.1
A6NGK3,Cervix,10.0,0.0
A6NGK3,Colon,11.0,0.0
A6NGK3,Duodenum,12.0,0.0
A6NGK3,Esophagus,14.0,0.1
A6NGK3,Epididymis,16.0,0.0
A6NGK3,Fallopian tube,17.0,0.4
A6NGK3,Gallbladder,18.0,0.1
A6NGQ2,Adipose tissue,0.0,0.0
A6NGQ2,Adrenal gland,1.0,0.0
A6NGS2,Adipose tissue,0.0,0.0
A6NGS2,Adrenal gland,1.0,0.0
A6NGS2,Amygdala,2.0,0.0
A6NGS2,Appendix,3.0,0.0
A6NGS2,Basal ganglia,5.0,0.0
A6NGS2,Bone marrow,6.0,0.0
A6NH21,Adipose tissue,0.0,7.7
A6NH21,Adrenal gland,1.0,17.5
A6NH21,Amygdala,2.0,9.3
A6NH21,Appendix,3.0,3.8
A6NH21,Basal ganglia,5.0,5.8
A6NH21,Bone marrow,6.0,1.4
A6NH21,Breast,7.0,8.2
A6NH21,Cervix,10.0,10.9
A6NH21,Colon,11.0,7.5
A6NH21,Duodenum,12.0,7.5
A6NH57,Adipose tissue,0.0,1.6
A6NH57,Adrenal gland,1.0,0.2
A6NH57,Amygdala,2.0,15.3
A6NH57,Appendix,3.0,0.3
A6NH57,Basal ganglia,5.0,32.3
A6NH57,Bone marrow,6.0,0.0
A6NH57,Breast,7.0,29.4
A6NH57,Cervix,10.0,0.2
A6NH57,Colon,11.0,0.1
A6NH57,Duodenum,12.0,0.1
A6NH57,Esophagus,14.0,0.0
A6NH57,Epididymis,16.0,12.6
A6NH57,Fallopian tube,17.0,0.9
A6NH57,Gallbladder,18.0,0.1
A6NH57,Kidney,20.0,2.5
A6NH57,Liver,21.0,2.5
A6NHG9,Adipose tissue,0.0,2.4
A6NHG9,Adrenal gland,1.0,8.4
A6NHG9,Amygdala,2.0,3.0
A6NHG9,Appendix,3.0,3.3
A6NHG9,Basal ganglia,5.0,2.7
A6NHG9,Bone marrow,6.0,1.2
A6NHG9,Breast,7.0,1.7
A6NHG9,Cervix,10.0,6.5
A6NHG9,Colon,11.0,3.6
A6NHG9,Duodenum,12.0,4.7
A6NHG9,Esophagus,14.0,2.9
A6NHG9,Epididymis,16.0,10.1
A6NHG9,Fallopian tube,17.0,5.2
A6NHG9,Gallbladder,18.0,5.2
A6NHN6,Adipose tissue,0.0,4.1
A6NHT5,Adipose tissue,0.0,0.0
A6NHT5,Adrenal gland,1.0,0.0
A6NHT5,Amygdala,2.0,7.0
A6NHT5,Appendix,3.0,0.0
A6NHT5,Basal ganglia,5.0,8.2
A6NHT5,Bone marrow,6.0,0.0
A6NHT5,Breast,7.0,1.9
A6NHT5,Cervix,10.0,0.0
A6NHT5,Colon,11.0,0.1
A6NHT5,Duodenum,12.0,0.2
A6NHT5,Esophagus,14.0,0.0
A6NHT5,Epididymis,16.0,0.3
A6NHT5,Fallopian tube,17.0,0.0
A6NHT5,Gallbladder,18.0,0.2
A6NHT5,Kidney,20.0,0.0
A6NHT5,Liver,21.0,0.0
A6NHT5,Lung,22.0,0.1
A6NHT5,Lymph node,23.0,0.0
A6NHX0,Adipose tissue,0.0,0.0
A6NHX0,Adrenal gland,1.0,0.0
A6NHX0,Amygdala,2.0,0.0
A6NHX0,Appendix,3.0,0.0
A6NHX0,Basal ganglia,5.0,0.0
A6NHX0,Bone marrow,6.0,0.0
A6NI15,Adipose tissue,0.0,9.1
A6NI15,Adrenal gland,1.0,2.1
A6NI15,Amygdala,2.0,1.3
A6NI15,Appendix,3.0,2.2
A6NI15,Basal ganglia,5.0,1.4
A6NI15,Bone marrow,6.0,0.0
A6NI15,Breast,7.0,5.5
A6NI15,Cervix,10.0,2.6
A6NI15,Colon,11.0,0.8
A6NI15,Duodenum,12.0,0.5
A6NI15,Esophagus,14.0,1.0
A6NI15,Epididymis,16.0,0.6
A6NI15,Fallopian tube,17.0,3.2
A6NI15,Gallbladder,18.0,3.2
A6NI47,Adipose tissue,0.0,0.0
A6NI47,Adrenal gland,1.0,0.0
A6NI47,Amygdala,2.0,0.0
A6NI47,Appendix,3.0,0.0
A6NI47,Basal ganglia,5.0,0.2
A6NI47,Bone marrow,6.0,0.0
A6NI47,Breast,7.0,0.0
A6NI47,Cervix,10.0,0.0
A6NI47,Colon,11.0,0.0
A6NI47,Duodenum,12.0,0.0
A6NI47,Esophagus,14.0,0.0
A6NI47,Epididymis,16.0,0.0
A6NI47,Fallopian tube,17.0,0.0
A6NI47,Gallbladder,18.0,0.0
A6NI47,Kidney,20.0,0.0
A6NI47,Liver,21.0,0.0
A6NI87,Adipose tissue,0.0,0.0
A6NI87,Adrenal gland,1.0,0.0
A6NI87,Amygdala,2.0,0.7
A6NI87,Appendix,3.0,0.0
A6NI87,Basal ganglia,5.0,0.9
A6NI87,Bone marrow,6.0,0.0
A6NI87,Breast,7.0,0.0
A6NI87,Cervix,10.0,0.0
A6NI87,Colon,11.0,0.0
A6NI87,Duodenum,12.0,0.0
A6NI87,Esophagus,14.0,0.0
A6NI87,Epididymis,16.0,0.0
A6NI87,Fallopian tube,17.0,0.1
A6NI87,Gallbladder,18.0,0.0
A6NI87,Kidney,20.0,0.0
A6NI87,Liver,21.0,0.0
A6NI87,Lung,22.0,0.0
A6NI87,Lymph node,23.0,0.0
A6NJI1,Adipose tissue,0.0,0.0
A6NJI1,Adrenal gland,1.0,0.0
A6NJI1,Amygdala,2.0,0.1
A6NJI1,Appendix,3.0,0.2
A6NJI1,Basal ganglia,5.0,0.0
A6NJI1,Bone marrow,6.0,0.0
A6NJI1,Breast,7.0,2.5
A6NJI1,Cervix,10.0,0.0
A6NJI1,Colon,11.0,0.0
A6NJI1,Duodenum,12.0,0.0
A6NJI1,Esophagus,14.0,0.0
A6NJI1,Epididymis,16.0,0.0
A6NJI1,Fallopian tube,17.0,0.0
A6NJI1,Gallbladder,18.0,0.0
A6NJI9,Adipose tissue,0.0,1.4
A6NJI9,Adrenal gland,1.0,0.9
A6NJI9,Amygdala,2.0,1.7
A6NJI9,Appendix,3.0,0.8
A6NJI9,Basal ganglia,5.0,2.2
A6NJI9,Bone marrow,6.0,0.1
A6NJI9,Breast,7.0,0.5
A6NJI9,Cervix,10.0,0.5
A6NJI9,Colon,11.0,0.4
A6NJI9,Duodenum,12.0,0.5
A6NJI9,Esophagus,14.0,1.7
A6NJI9,Epididymis,16.0,0.0
A6NJI9,Fallopian tube,17.0,0.6
A6NJI9,Gallbladder,18.0,1.2
A6NJI9,Kidney,20.0,0.2
A6NJI9,Liver,21.0,0.0
A6NJI9,Lung,22.0,0.6
A6NJJ6,Adipose tissue,0.0,0.8
A6NJJ6,Adrenal gland,1.0,1.3
A6NJJ6,Amygdala,2.0,14.0
A6NJJ6,Appendix,3.0,1.7
A6NJJ6,Basal ganglia,5.0,15.3
A6NJJ6,Bone marrow,6.0,1.1
A6NJJ6,Breast,7.0,1.7
A6NJJ6,Cervix,10.0,1.9
A6NJJ6,Colon,11.0,1.1
A6NJJ6,Duodenum,12.0,1.2
A6NJJ6,Esophagus,14.0,0.9
A6NJJ6,Epididymis,16.0,2.4
A6NJJ6,Fallopian tube,17.0,2.5
A6NJJ6,Gallbladder,18.0,1.7
A6NJJ6,Kidney,20.0,1.4
A6NJJ6,Liver,21.0,0.9
A6NJJ6,Lung,22.0,2.0
A6NJQ4,Adipose tissue,0.0,0.0
A6NJQ4,Adrenal gland,1.0,0.0
A6NJQ4,Amygdala,2.0,0.0
A6NJQ4,Appendix,3.0,0.1
A6NJQ4,Basal ganglia,5.0,0.0
A6NJQ4,Bone marrow,6.0,0.05
A6NJQ4,Breast,7.0,0.75
A6NJQ4,Cervix,10.0,0.1
A6NJQ4,Colon,11.0,0.0
A6NJQ4,Duodenum,12.0,0.05
A6NJQ4,Esophagus,14.0,0.0
A6NJQ4,Epididymis,16.0,0.0
A6NJQ4,Fallopian tube,17.0,0.0
A6NJQ4,Gallbladder,18.0,0.0
A6NJQ4,Kidney,20.0,0.0
A6NJQ4,Liver,21.0,0.0
A6NJQ4,Lung,22.0,0.0
A6NJQ4,Lymph node,23.0,0.15
A6NJQ4,Ovary,29.0,0.0
A6NJQ4,Pancreas,30.0,0.0
A6NJQ4,Placenta,35.0,0.0
A6NJQ4,Prostate,36.0,0.0
A6NJQ4,Rectum,37.0,0.0
A6NJQ4,Salivary gland,40.0,0.0
A6NJQ4,Seminal vesicle,41.0,0.0
A6NJV1,Adipose tissue,0.0,13.4
A6NJV1,Adrenal gland,1.0,6.6
A6NJV1,Amygdala,2.0,4.5
A6NJV1,Appendix,3.0,31.8
A6NJV1,Basal ganglia,5.0,4.0
A6NJV1,Bone marrow,6.0,3.5
A6NJV1,Breast,7.0,2.8
A6NJV1,Cervix,10.0,4.8
A6NJV1,Colon,11.0,4.0
A6NJV1,Duodenum,12.0,9.9
A6NJV1,Esophagus,14.0,7.4
A6NJV1,Epididymis,16.0,0.7
A6NJV1,Fallopian tube,17.0,1.8
A6NJV1,Gallbladder,18.0,11.8
A6NJW4,Adipose tissue,0.0,0.0
A6NJW4,Adrenal gland,1.0,0.0
A6NJW4,Amygdala,2.0,0.0
A6NJW4,Appendix,3.0,0.0
A6NJW4,Basal ganglia,5.0,0.0
A6NJW4,Bone marrow,6.0,0.0
A6NJW4,Breast,7.0,0.0
A6NJW4,Cervix,10.0,0.0
A6NJW4,Colon,11.0,0.0
A6NJW4,Duodenum,12.0,0.0
A6NJW4,Epididymis,16.0,0.0
A6NJW9,Adipose tissue,0.0,0.0
A6NJW9,Adrenal gland,1.0,0.0
A6NJW9,Amygdala,2.0,0.0
A6NJW9,Appendix,3.0,0.0
A6NJW9,Basal ganglia,5.0,0.0
A6NJW9,Bone marrow,6.0,0.1
A6NJW9,Breast,7.0,0.0
A6NJW9,Cervix,10.0,0.0
A6NJW9,Colon,11.0,0.0
A6NJW9,Duodenum,12.0,0.0
A6NJW9,Esophagus,14.0,0.0
A6NJW9,Epididymis,16.0,0.0
A6NJW9,Fallopian tube,17.0,0.0
A6NJW9,Gallbladder,18.0,0.0
A6NJW9,Kidney,20.0,0.0
A6NJW9,Liver,21.0,0.0
A6NJW9,Lung,22.0,0.0
A6NJW9,Lymph node,23.0,0.1
A6NJW9,Ovary,29.0,0.0
A6NJW9,Pancreas,30.0,0.0
A6NJW9,Placenta,35.0,0.0
A6NJW9,Prostate,36.0,0.0
A6NJW9,Rectum,37.0,0.0
A6NJW9,Skeletal muscle,39.0,0.0
A6NJW9,Salivary gland,40.0,0.0
A6NJW9,Seminal vesicle,41.0,0.0
A6NJZ3,Adipose tissue,0.0,0.0
A6NJZ3,Adrenal gland,1.0,0.0
A6NJZ3,Amygdala,2.0,0.0
A6NJZ3,Appendix,3.0,0.0
A6NJZ3,Basal ganglia,5.0,0.0
A6NJZ3,Bone marrow,6.0,0.0
A6NJZ3,Breast,7.0,0.0
A6NJZ3,Cervix,10.0,0.0
A6NJZ3,Colon,11.0,0.0
A6NJZ3,Duodenum,12.0,0.0
A6NJZ3,Esophagus,14.0,0.0
A6NJZ3,Epididymis,16.0,0.0
A6NJZ3,Fallopian tube,17.0,0.0
A6NJZ3,Gallbladder,18.0,0.0
A6NJZ3,Kidney,20.0,0.0
A6NJZ3,Liver,21.0,0.0
A6NJZ3,Lung,22.0,0.0
A6NJZ3,Lymph node,23.0,0.0
A6NJZ3,Ovary,29.0,0.0
A6NJZ3,Pancreas,30.0,0.0
A6NJZ3,Placenta,35.0,0.0
A6NJZ3,Prostate,36.0,0.0
A6NJZ7,Adipose tissue,0.0,0.1
A6NJZ7,Adrenal gland,1.0,1.2
A6NJZ7,Amygdala,2.0,43.3
A6NJZ7,Appendix,3.0,0.1
A6NJZ7,Basal ganglia,5.0,57.6
A6NJZ7,Bone marrow,6.0,0.0
A6NJZ7,Breast,7.0,0.8
A6NJZ7,Cervix,10.0,0.3
A6NJZ7,Colon,11.0,0.0
A6NJZ7,Duodenum,12.0,0.2
A6NJZ7,Esophagus,14.0,0.0
A6NJZ7,Epididymis,16.0,0.3
A6NJZ7,Fallopian tube,17.0,0.6
A6NJZ7,Gallbladder,18.0,0.1
A6NJZ7,Kidney,20.0,0.4
A6NJZ7,Liver,21.0,0.0
A6NJZ7,Lung,22.0,0.8
A6NJZ7,Lymph node,23.0,0.0
A6NK59,Adipose tissue,0.0,0.3
A6NK59,Adrenal gland,1.0,0.2
A6NK59,Amygdala,2.0,3.9
A6NK59,Appendix,3.0,0.1
A6NK59,Basal ganglia,5.0,4.0
A6NK59,Bone marrow,6.0,0.0
A6NK59,Breast,7.0,0.1
A6NK59,Cervix,10.0,0.3
A6NK59,Colon,11.0,0.0
A6NK59,Duodenum,12.0,0.0
A6NK59,Esophagus,14.0,0.0
A6NK59,Epididymis,16.0,0.2
A6NK75,Adipose tissue,0.0,2.7
A6NK75,Adrenal gland,1.0,1.2
A6NK75,Amygdala,2.0,1.2
A6NKC0,Adipose tissue,0.0,0.15
A6NKC0,Adrenal gland,1.0,0.7
A6NKC0,Amygdala,2.0,3.05
A6NKC0,Appendix,3.0,1.6
A6NKC0,Basal ganglia,5.0,4.2
A6NKC0,Bone marrow,6.0,1.6
A6NKC0,Breast,7.0,0.8
A6NKC0,Cervix,10.0,1.3
A6NKC0,Colon,11.0,0.7
A6NKC0,Duodenum,12.0,0.8
A6NKC0,Esophagus,14.0,1.3
A6NKC0,Epididymis,16.0,1.0
A6NKC0,Fallopian tube,17.0,1.4
A6NKC0,Gallbladder,18.0,2.1
A6NKC0,Kidney,20.0,0.25
A6NKC0,Liver,21.0,0.2
A6NKC0,Lung,22.0,0.9
A6NKC0,Lymph node,23.0,1.4
A6NKC0,Ovary,29.0,1.1
A6NKC0,Pancreas,30.0,0.1
A6NKC0,Placenta,35.0,1.6
A6NKD9,Adipose tissue,0.0,0.0
A6NKD9,Adrenal gland,1.0,0.0
A6NKD9,Amygdala,2.0,0.0
A6NKD9,Appendix,3.0,0.0
A6NKD9,Basal ganglia,5.0,0.1
A6NKD9,Bone marrow,6.0,0.0
A6NKD9,Breast,7.0,0.0
A6NKD9,Cervix,10.0,0.0
A6NKF7,Adipose tissue,0.0,0.0
A6NKF7,Adrenal gland,1.0,0.0
A6NKF7,Amygdala,2.0,0.0
A6NKF7,Appendix,3.0,0.0
A6NKF7,Basal ganglia,5.0,0.0
A6NKF7,Bone marrow,6.0,0.0
A6NKF7,Breast,7.0,0.0
A6NKF7,Cervix,10.0,0.0
A6NKF7,Colon,11.0,0.0
A6NKF7,Duodenum,12.0,0.0
A6NKF7,Esophagus,14.0,0.0
A6NKF7,Epididymis,16.0,0.0
A6NKF7,Fallopian tube,17.0,0.0
A6NKF7,Gallbladder,18.0,0.0
A6NKF7,Kidney,20.0,0.0
A6NKF7,Liver,21.0,0.0
A6NKF7,Lung,22.0,0.0
A6NKF7,Lymph node,23.0,0.0
A6NKF7,Ovary,29.0,0.0
A6NKF7,Pancreas,30.0,0.0
A6NKF7,Placenta,35.0,0.0
A6NKF7,Prostate,36.0,0.0
A6NKF7,Rectum,37.0,0.0
A6NKF7,Skeletal muscle,39.0,0.0
A6NKF7,Salivary gland,40.0,0.0
A6NKF7,Seminal vesicle,41.0,0.0
A6NKG5,Adipose tissue,0.0,11.3
A6NKG5,Adrenal gland,1.0,13.6
A6NKG5,Amygdala,2.0,10.1
A6NKG5,Appendix,3.0,13.2
A6NKG5,Basal ganglia,5.0,10.1
A6NKG5,Bone marrow,6.0,2.6
A6NKG5,Breast,7.0,15.6
A6NKG5,Cervix,10.0,13.2
A6NKG5,Colon,11.0,11.8
A6NKG5,Duodenum,12.0,11.7
A6NKG5,Esophagus,14.0,11.5
A6NKG5,Epididymis,16.0,12.5
A6NKG5,Fallopian tube,17.0,14.8
A6NKG5,Gallbladder,18.0,20.6
A6NKG5,Kidney,20.0,16.4
A6NKG5,Liver,21.0,6.9
A6NKG5,Lung,22.0,13.3
A6NKG5,Lymph node,23.0,10.3
A6NKK0,Adipose tissue,0.0,0.0
A6NKK0,Adrenal gland,1.0,0.0
A6NKK0,Amygdala,2.0,0.4
A6NKK0,Appendix,3.0,0.0
A6NKK0,Basal ganglia,5.0,0.5
A6NKK0,Bone marrow,6.0,0.0
A6NKK0,Breast,7.0,0.0
A6NKK0,Cervix,10.0,0.0
A6NKK0,Colon,11.0,0.0
A6NKK0,Duodenum,12.0,0.0
A6NKK0,Epididymis,16.0,0.0
A6NKL6,Adipose tissue,0.0,0.0
A6NKL6,Adrenal gland,1.0,0.0
A6NKL6,Amygdala,2.0,0.0
A6NKL6,Appendix,3.0,0.0
A6NKL6,Basal ganglia,5.0,0.0
A6NKL6,Bone marrow,6.0,0.0
A6NKL6,Breast,7.0,0.0
A6NKL6,Cervix,10.0,0.0
A6NKL6,Colon,11.0,0.0
A6NL08,Adipose tissue,0.0,0.5
A6NL08,Adrenal gland,1.0,1.4
A6NL08,Amygdala,2.0,11.4
A6NL08,Appendix,3.0,1.3
A6NL08,Basal ganglia,5.0,6.4
A6NL08,Bone marrow,6.0,1.1
A6NL08,Breast,7.0,1.4
A6NL08,Cervix,10.0,1.3
A6NL08,Colon,11.0,0.5
A6NL08,Duodenum,12.0,0.9
A6NL08,Esophagus,14.0,2.1
A6NL08,Epididymis,16.0,2.1
A6NLC5,Adipose tissue,0.0,31.5
A6NLC5,Adrenal gland,1.0,15.7
A6NLC5,Amygdala,2.0,34.2
A6NLC5,Appendix,3.0,11.1
A6NLC5,Basal ganglia,5.0,26.2
A6NLC5,Bone marrow,6.0,0.0
A6NLC5,Breast,7.0,14.3
A6NLC5,Cervix,10.0,35.8
A6NLC5,Colon,11.0,12.4
A6NLC5,Duodenum,12.0,7.6
A6NLC5,Esophagus,14.0,32.0
A6NLC5,Epididymis,16.0,8.4
A6NLC5,Fallopian tube,17.0,30.9
A6NLC5,Gallbladder,18.0,30.9
A6NLC8,Adipose tissue,0.0,0.1
A6NLC8,Adrenal gland,1.0,0.1
A6NLC8,Amygdala,2.0,2.0
A6NLC8,Appendix,3.0,0.1
A6NLC8,Basal ganglia,5.0,1.6
A6NLF2,Adipose tissue,0.0,0.6
A6NLF2,Adrenal gland,1.0,0.0
A6NLF2,Amygdala,2.0,0.65
A6NLF2,Appendix,3.0,0.0
A6NLF2,Basal ganglia,5.0,0.05
A6NLF2,Bone marrow,6.0,0.0
A6NLF2,Breast,7.0,0.0
A6NLF2,Cervix,10.0,0.0
A6NLF2,Colon,11.0,4.9
A6NLF2,Duodenum,12.0,0.0
A6NLF2,Epididymis,16.0,0.0
A6NLI5,Adipose tissue,0.0,0.0
A6NLI5,Adrenal gland,1.0,0.0
A6NLI5,Amygdala,2.0,0.0
A6NLI5,Appendix,3.0,0.0
A6NLI5,Basal ganglia,5.0,0.0
A6NLI5,Bone marrow,6.0,0.0
A6NLI5,Breast,7.0,0.0
A6NLI5,Cervix,10.0,0.0
A6NLI5,Colon,11.0,0.0
A6NLI5,Duodenum,12.0,0.0
A6NLI5,Esophagus,14.0,0.0
A6NLI5,Epididymis,16.0,3.7
A6NLI5,Fallopian tube,17.0,0.1
A6NLI5,Gallbladder,18.0,0.0
A6NLI5,Kidney,20.0,0.0
A6NLI5,Liver,21.0,0.0
A6NLI5,Lung,22.0,0.0
A6NLI5,Lymph node,23.0,0.0
A6NLI5,Ovary,29.0,3.1
A6NLI5,Pancreas,30.0,0.0
A6NLU5,Adipose tissue,0.0,0.2
A6NLU5,Adrenal gland,1.0,0.5
A6NLU5,Amygdala,2.0,0.4
A6NLU5,Appendix,3.0,0.3
A6NLU5,Basal ganglia,5.0,0.1
A6NLU5,Bone marrow,6.0,0.0
A6NLU5,Breast,7.0,0.0
A6NLU5,Cervix,10.0,0.2
A6NLU5,Colon,11.0,0.5
A6NLU5,Duodenum,12.0,0.2
A6NLU5,Esophagus,14.0,0.1
A6NLU5,Epididymis,16.0,0.0
A6NLU5,Fallopian tube,17.0,0.0
A6NLU5,Gallbladder,18.0,0.2
A6NLU5,Kidney,20.0,0.0
A6NLU5,Liver,21.0,0.0
A6NLU5,Lung,22.0,0.0
A6NLU5,Lymph node,23.0,0.0
A6NLW8,Adipose tissue,0.0,0.1
A6NLW8,Adrenal gland,1.0,0.0
A6NLW8,Amygdala,2.0,2.8
A6NLW8,Appendix,3.0,0.1
A6NLW8,Basal ganglia,5.0,2.5
A6NLW8,Bone marrow,6.0,0.1
A6NLW8,Breast,7.0,0.1
A6NLW8,Cervix,10.0,0.0
A6NM10,Adipose tissue,0.0,0.0
A6NM10,Adrenal gland,1.0,0.0
A6NM10,Amygdala,2.0,0.0
A6NM10,Appendix,3.0,0.0
A6NM10,Basal ganglia,5.0,0.0
A6NM10,Bone marrow,6.0,0.0
A6NM10,Breast,7.0,0.0
A6NM11,Adipose tissue,0.0,0.0
A6NM11,Adrenal gland,1.0,0.0
A6NM11,Amygdala,2.0,0.1
A6NM11,Appendix,3.0,0.0
A6NM11,Basal ganglia,5.0,0.1
A6NM11,Bone marrow,6.0,0.0
A6NM11,Breast,7.0,0.0
A6NM11,Cervix,10.0,0.0
A6NM28,Adipose tissue,0.0,0.3
A6NM28,Adrenal gland,1.0,0.0
A6NM28,Amygdala,2.0,0.2
A6NM28,Appendix,3.0,0.3
A6NM28,Basal ganglia,5.0,0.3
A6NM36,Adipose tissue,0.0,0.1
A6NM36,Adrenal gland,1.0,3.0
A6NM36,Amygdala,2.0,10.2
A6NM36,Appendix,3.0,0.4
A6NM36,Basal ganglia,5.0,11.8
A6NM36,Bone marrow,6.0,0.0
A6NM36,Breast,7.0,0.2
A6NM36,Cervix,10.0,0.1
A6NM36,Colon,11.0,0.0
A6NM36,Duodenum,12.0,0.1
A6NM36,Esophagus,14.0,0.0
A6NM36,Epididymis,16.0,1.3
A6NM36,Fallopian tube,17.0,0.6
A6NML5,Adipose tissue,0.0,0.0
A6NML5,Adrenal gland,1.0,0.0
A6NML5,Amygdala,2.0,0.0
A6NML5,Appendix,3.0,0.0
A6NML5,Basal ganglia,5.0,0.0
A6NML5,Bone marrow,6.0,0.0
A6NML5,Breast,7.0,0.0
A6NML5,Cervix,10.0,0.0
A6NML5,Colon,11.0,0.0
A6NML5,Duodenum,12.0,0.0
A6NML5,Esophagus,14.0,0.0
A6NML5,Epididymis,16.0,0.2
A6NML5,Fallopian tube,17.0,0.0
A6NML5,Gallbladder,18.0,0.0
A6NML5,Kidney,20.0,0.0
A6NML5,Liver,21.0,0.0
A6NML5,Lung,22.0,0.0
A6NML5,Lymph node,23.0,0.0
A6NML5,Ovary,29.0,0.0
A6NML5,Pancreas,30.0,0.0
A6NN90,Adipose tissue,0.0,0.0
A6NN90,Adrenal gland,1.0,0.0
A6NN90,Amygdala,2.0,0.0
A6NN90,Appendix,3.0,0.0
A6NNF4,Adipose tissue,0.0,0.1
A6NNL0,Adipose tissue,0.0,1.0
A6NNL0,Adrenal gland,1.0,0.7
A6NNL0,Amygdala,2.0,8.2
A6NNL0,Appendix,3.0,1.6
A6NNL0,Basal ganglia,5.0,10.4
A6NNL0,Bone marrow,6.0,1.1
A6NNL0,Breast,7.0,0.6
A6NNM8,Adipose tissue,0.0,0.0
A6NNM8,Adrenal gland,1.0,0.5
A6NNM8,Amygdala,2.0,0.5
A6NNM8,Appendix,3.0,0.1
A6NNM8,Basal ganglia,5.0,0.8
A6NNM8,Bone marrow,6.0,0.0
A6NNM8,Breast,7.0,0.0
A6NNM8,Cervix,10.0,0.0
A6NNM8,Colon,11.0,0.0
A6NNM8,Duodenum,12.0,0.0
A6NP61,Adipose tissue,0.0,0.0
A6NP61,Adrenal gland,1.0,0.0
A6NP61,Amygdala,2.0,0.0
A6NP61,Appendix,3.0,0.0
A6NP61,Basal ganglia,5.0,0.0
A6NP61,Bone marrow,6.0,0.0
A6NP61,Breast,7.0,0.0
A6NP61,Cervix,10.0,0.0
A6NP61,Colon,11.0,0.0
A6NP61,Duodenum,12.0,0.0
A6NP61,Esophagus,14.0,0.0
A6NP61,Epididymis,16.0,0.0
A6NP61,Fallopian tube,17.0,0.0
A6NP61,Gallbladder,18.0,0.0
A6NP61,Kidney,20.0,0.0
A6NP61,Liver,21.0,0.0
A6NP61,Lung,22.0,0.0
A6PVS8,Adipose tissue,0.0,0.0
A6PVS8,Adrenal gland,1.0,0.0
A6PVS8,Amygdala,2.0,1.0
A6PVS8,Appendix,3.0,0.0
A6PVS8,Basal ganglia,5.0,2.9
A6PVS8,Bone marrow,6.0,0.0
A6PVS8,Breast,7.0,0.0
A6PVS8,Cervix,10.0,0.0
A6PVS8,Colon,11.0,0.0
A6PVS8,Duodenum,12.0,0.0
A6PVS8,Esophagus,14.0,0.0
A6PVS8,Epididymis,16.0,0.0
A6PVS8,Fallopian tube,17.0,0.0
A6PVS8,Gallbladder,18.0,0.0
A6PVS8,Kidney,20.0,0.0
A6PVS8,Liver,21.0,0.0
A6PVS8,Lung,22.0,0.0
A6PVS8,Lymph node,23.0,0.0
A6PVS8,Ovary,29.0,0.0
A6PVS8,Pancreas,30.0,0.0
A6PVS8,Placenta,35.0,0.0
A6PVS8,Prostate,36.0,0.0
A6PVS8,Rectum,37.0,0.1
A6XGL0,Adipose tissue,0.0,0.9
A6XGL0,Adrenal gland,1.0,0.9
A6ZKI3,Adipose tissue,0.0,1.0
A6ZKI3,Adrenal gland,1.0,1.7
A6ZKI3,Amygdala,2.0,14.1
A6ZKI3,Appendix,3.0,5.3
A6ZKI3,Basal ganglia,5.0,19.2
A6ZKI3,Bone marrow,6.0,3.9
A6ZKI3,Breast,7.0,0.8
A7E2S9,Adipose tissue,0.0,64.7
A7E2S9,Adrenal gland,1.0,67.6
A7E2S9,Amygdala,2.0,17.0
A7E2S9,Appendix,3.0,13.6
A7E2S9,Basal ganglia,5.0,19.5
A7E2S9,Bone marrow,6.0,15.9
A7E2S9,Breast,7.0,8.8
A7E2S9,Cervix,10.0,8.9
A7E2S9,Colon,11.0,13.0
A7E2U8,Adipose tissue,0.0,13.9
A7E2U8,Adrenal gland,1.0,28.8
A7E2U8,Amygdala,2.0,22.8
A7E2U8,Appendix,3.0,10.3
A7E2U8,Basal ganglia,5.0,28.7
A7E2U8,Bone marrow,6.0,9.5
A7E2U8,Breast,7.0,17.7
A7E2U8,Cervix,10.0,29.2
A7E2U8,Colon,11.0,20.3
A7E2U8,Duodenum,12.0,12.3
A7E2U8,Esophagus,14.0,10.5
A7E2U8,Epididymis,16.0,11.4
A7E2U8,Fallopian tube,17.0,25.0
A7E2U8,Gallbladder,18.0,35.8
A7E2V4,Adipose tissue,0.0,0.0
A7E2V4,Adrenal gland,1.0,0.0
A7E2V4,Amygdala,2.0,0.1
A7E2V4,Appendix,3.0,0.0
A7E2V4,Basal ganglia,5.0,0.3
A7E2V4,Bone marrow,6.0,0.0
A7E2V4,Breast,7.0,0.0
A7E2V4,Cervix,10.0,0.0
A7E2V4,Colon,11.0,0.0
A7E2V4,Duodenum,12.0,0.0
A7E2V4,Esophagus,14.0,0.0
A7E2V4,Epididymis,16.0,0.0
